id_student,code_module,code_presentation,dropout,total_clicks,total_sessions,first_active_day,last_active_day,activity_span,avg_clicks_per_day,num_assessments_submitted,avg_score,min_score,num_low_scores,avg_submission_delay,gender,age_band,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
404415,BBB,2014J,0,107.0,8.0,-8.0,20.0,28.0,13.375,0.0,0.0,0.0,0.0,0.0,F,0-35,Yorkshire Region,Lower Than A Level,0-10%,1,120,N
406000,BBB,2014J,0,56.0,5.0,-3.0,18.0,21.0,11.2,1.0,100.0,100.0,0.0,-1.0,F,35-55,South East Region,Lower Than A Level,60-70%,1,60,N
409708,BBB,2014J,0,63.0,11.0,-3.0,16.0,19.0,5.7272727272727275,1.0,100.0,100.0,0.0,-1.0,F,0-35,East Anglian Region,Lower Than A Level,80-90%,2,120,N
411150,BBB,2014J,1,56.0,4.0,-9.0,12.0,21.0,14.0,1.0,1.0,1.0,1.0,-12.0,F,0-35,Yorkshire Region,Lower Than A Level,50-60%,0,60,N
412081,BBB,2014J,0,21.0,2.0,2.0,18.0,16.0,10.5,1.0,100.0,100.0,0.0,-1.0,F,35-55,Ireland,A Level or Equivalent,30-40%,1,60,N
412343,BBB,2014J,0,70.0,6.0,-2.0,19.0,21.0,11.666666666666666,1.0,1.0,1.0,1.0,-1.0,F,0-35,Scotland,Lower Than A Level,10-20,0,60,Y
417971,BBB,2014J,1,219.0,14.0,-9.0,17.0,26.0,15.642857142857142,1.0,100.0,100.0,0.0,-3.0,F,35-55,Scotland,HE Qualification,60-70%,0,120,Y
417978,BBB,2014J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,35-55,Wales,HE Qualification,80-90%,0,60,N
417986,BBB,2014J,0,238.0,9.0,0.0,18.0,18.0,26.444444444444443,1.0,1.0,1.0,1.0,-1.0,F,0-35,South East Region,Lower Than A Level,30-40%,0,60,N
418077,BBB,2014J,0,98.0,4.0,-3.0,18.0,21.0,24.5,1.0,100.0,100.0,0.0,-10.0,F,0-35,Scotland,HE Qualification,40-50%,0,60,N
419924,BBB,2014J,1,394.0,5.0,-5.0,18.0,23.0,78.8,1.0,1.0,1.0,1.0,-1.0,F,35-55,Scotland,HE Qualification,0-10%,0,60,Y
420631,BBB,2014J,0,237.0,8.0,-2.0,20.0,22.0,29.625,1.0,1.0,1.0,1.0,-16.0,F,35-55,Yorkshire Region,Lower Than A Level,50-60%,0,60,N
423398,BBB,2014J,0,116.0,12.0,-2.0,16.0,18.0,9.666666666666666,1.0,1.0,1.0,1.0,-6.0,F,0-35,Scotland,HE Qualification,10-20,0,60,N
424220,BBB,2014J,0,109.0,7.0,-6.0,20.0,26.0,15.571428571428571,1.0,100.0,100.0,0.0,-2.0,M,0-35,South East Region,A Level or Equivalent,90-100%,0,120,N
425314,BBB,2014J,1,12.0,1.0,9.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,F,35-55,London Region,Lower Than A Level,40-50%,0,120,N
425772,BBB,2014J,0,137.0,7.0,-2.0,13.0,15.0,19.571428571428573,1.0,1.0,1.0,1.0,-10.0,F,0-35,Yorkshire Region,Lower Than A Level,10-20,0,120,N
426624,BBB,2014J,0,118.0,7.0,-5.0,18.0,23.0,16.857142857142858,1.0,100.0,100.0,0.0,-1.0,F,0-35,West Midlands Region,Lower Than A Level,90-100%,0,60,N
430530,BBB,2014J,1,203.0,8.0,-5.0,19.0,24.0,25.375,1.0,100.0,100.0,0.0,-1.0,F,0-35,South Region,Lower Than A Level,50-60%,0,60,N
433064,BBB,2014J,0,9.0,2.0,1.0,2.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,F,0-35,Wales,A Level or Equivalent,20-30%,0,60,N
433939,BBB,2014J,0,76.0,10.0,-9.0,17.0,26.0,7.6,1.0,1.0,1.0,1.0,-2.0,F,35-55,Yorkshire Region,Lower Than A Level,50-60%,1,60,N
435287,BBB,2014J,0,30.0,2.0,2.0,11.0,9.0,15.0,1.0,100.0,100.0,0.0,-8.0,F,35-55,Wales,Lower Than A Level,0-10%,0,195,N
437550,BBB,2014J,0,233.0,8.0,-4.0,18.0,22.0,29.125,1.0,1.0,1.0,1.0,-2.0,F,35-55,London Region,A Level or Equivalent,30-40%,0,60,N
439677,BBB,2014J,0,92.0,8.0,-6.0,18.0,24.0,11.5,1.0,1.0,1.0,1.0,-1.0,F,0-35,North Western Region,Lower Than A Level,10-20,0,60,N
439806,BBB,2014J,0,82.0,4.0,-3.0,17.0,20.0,20.5,1.0,100.0,100.0,0.0,-4.0,F,0-35,Scotland,A Level or Equivalent,10-20,0,60,N
444361,BBB,2014J,0,80.0,5.0,6.0,15.0,9.0,16.0,1.0,100.0,100.0,0.0,-7.0,F,0-35,Scotland,A Level or Equivalent,0-10%,0,60,N
444545,BBB,2014J,0,261.0,5.0,-3.0,19.0,22.0,52.2,1.0,100.0,100.0,0.0,-1.0,F,35-55,Scotland,Lower Than A Level,80-90%,0,60,N
444768,BBB,2014J,0,333.0,10.0,-9.0,19.0,28.0,33.3,1.0,100.0,100.0,0.0,-18.0,F,0-35,London Region,A Level or Equivalent,50-60%,0,60,N
445136,BBB,2014J,0,85.0,6.0,-7.0,17.0,24.0,14.166666666666666,1.0,1.0,1.0,1.0,-4.0,F,35-55,South East Region,HE Qualification,70-80%,1,60,N
445774,BBB,2014J,0,26.0,2.0,10.0,16.0,6.0,13.0,1.0,100.0,100.0,0.0,-3.0,M,0-35,South East Region,HE Qualification,80-90%,0,60,N
446619,BBB,2014J,1,21.0,3.0,-9.0,16.0,25.0,7.0,1.0,100.0,100.0,0.0,-3.0,M,0-35,Ireland,A Level or Equivalent,20-30%,0,60,N
447124,BBB,2014J,0,334.0,12.0,-9.0,20.0,29.0,27.833333333333332,1.0,1.0,1.0,1.0,-2.0,F,35-55,Scotland,A Level or Equivalent,40-50%,0,60,N
447324,BBB,2014J,0,56.0,3.0,-7.0,11.0,18.0,18.666666666666668,0.0,0.0,0.0,0.0,0.0,F,35-55,Scotland,Lower Than A Level,30-40%,0,60,N
467396,BBB,2014J,0,136.0,12.0,-9.0,17.0,26.0,11.333333333333334,1.0,1.0,1.0,1.0,-18.0,F,0-35,Wales,Lower Than A Level,60-70%,2,60,N
469579,BBB,2014J,0,3.0,1.0,2.0,2.0,0.0,3.0,1.0,100.0,100.0,0.0,0.0,M,0-35,London Region,Lower Than A Level,10-20,0,60,N
470464,BBB,2014J,0,296.0,13.0,-9.0,20.0,29.0,22.76923076923077,1.0,100.0,100.0,0.0,-1.0,F,0-35,West Midlands Region,A Level or Equivalent,10-20,0,60,Y
473095,BBB,2014J,0,30.0,4.0,9.0,20.0,11.0,7.5,1.0,1.0,1.0,1.0,0.0,F,35-55,East Midlands Region,A Level or Equivalent,40-50%,3,120,N
473271,BBB,2014J,0,17.0,3.0,10.0,18.0,8.0,5.666666666666667,1.0,100.0,100.0,0.0,-1.0,F,0-35,South East Region,A Level or Equivalent,60-70%,0,60,N
474387,BBB,2014J,0,131.0,9.0,-9.0,16.0,25.0,14.555555555555555,1.0,100.0,100.0,0.0,-9.0,F,35-55,East Midlands Region,Lower Than A Level,30-40%,0,60,N
474408,BBB,2014J,0,183.0,11.0,-8.0,20.0,28.0,16.636363636363637,1.0,100.0,100.0,0.0,-2.0,F,35-55,London Region,Lower Than A Level,20-30%,0,120,Y
475363,BBB,2014J,0,126.0,6.0,-9.0,19.0,28.0,21.0,1.0,1.0,1.0,1.0,-18.0,F,0-35,Wales,A Level or Equivalent,20-30%,1,165,N
476769,BBB,2014J,0,72.0,6.0,-9.0,16.0,25.0,12.0,1.0,100.0,100.0,0.0,-8.0,F,0-35,South East Region,A Level or Equivalent,70-80%,0,60,N
478412,BBB,2014J,0,218.0,9.0,-8.0,19.0,27.0,24.22222222222222,1.0,1.0,1.0,1.0,-9.0,F,35-55,North Western Region,A Level or Equivalent,80-90%,0,60,N
481593,BBB,2014J,0,201.0,10.0,-9.0,16.0,25.0,20.1,1.0,100.0,100.0,0.0,-9.0,F,35-55,Wales,HE Qualification,70-80%,0,60,N
481790,BBB,2014J,0,107.0,7.0,-9.0,20.0,29.0,15.285714285714286,1.0,100.0,100.0,0.0,-1.0,F,0-35,Ireland,A Level or Equivalent,80-90%,1,60,N
483315,BBB,2014J,0,231.0,6.0,-8.0,19.0,27.0,38.5,1.0,1.0,1.0,1.0,-1.0,F,0-35,North Western Region,Lower Than A Level,70-80%,0,60,N
483508,BBB,2014J,0,47.0,2.0,12.0,17.0,5.0,23.5,1.0,100.0,100.0,0.0,-2.0,F,35-55,Ireland,Lower Than A Level,50-60%,0,60,N
483674,BBB,2014J,0,77.0,2.0,-5.0,4.0,9.0,38.5,1.0,1.0,1.0,1.0,-15.0,F,0-35,Wales,No Formal quals,30-40%,0,60,N
484252,BBB,2014J,0,1589.0,19.0,-9.0,20.0,29.0,83.63157894736842,1.0,1.0,1.0,1.0,-3.0,F,0-35,Yorkshire Region,A Level or Equivalent,0-10%,0,60,N
484443,BBB,2014J,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,35-55,Wales,Lower Than A Level,50-60%,1,60,N
484490,BBB,2014J,0,413.0,16.0,-8.0,20.0,28.0,25.8125,1.0,1.0,1.0,1.0,-4.0,F,35-55,South Region,A Level or Equivalent,40-50%,0,60,N
484550,BBB,2014J,0,70.0,7.0,-5.0,16.0,21.0,10.0,1.0,100.0,100.0,0.0,-7.0,F,0-35,Wales,Lower Than A Level,10-20,0,120,N
485439,BBB,2014J,1,146.0,11.0,-9.0,20.0,29.0,13.272727272727273,1.0,1.0,1.0,1.0,-1.0,F,35-55,Wales,Lower Than A Level,0-10%,2,60,Y
485853,BBB,2014J,1,32.0,4.0,-6.0,17.0,23.0,8.0,1.0,100.0,100.0,0.0,-2.0,F,0-35,Scotland,HE Qualification,20-30%,1,180,Y
486516,BBB,2014J,0,26.0,2.0,-1.0,20.0,21.0,13.0,1.0,100.0,100.0,0.0,-1.0,F,0-35,East Midlands Region,A Level or Equivalent,90-100%,0,60,N
490648,BBB,2014J,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0-35,North Western Region,Lower Than A Level,10-20,0,120,N
491387,BBB,2014J,0,233.0,10.0,-6.0,20.0,26.0,23.3,1.0,1.0,1.0,1.0,-2.0,M,0-35,South Region,A Level or Equivalent,80-90%,0,60,N
492592,BBB,2014J,0,59.0,5.0,-9.0,12.0,21.0,11.8,1.0,1.0,1.0,1.0,0.0,F,0-35,South West Region,Lower Than A Level,20-30%,0,90,N
492676,BBB,2014J,0,12.0,3.0,1.0,9.0,8.0,4.0,1.0,100.0,100.0,0.0,-10.0,F,0-35,Scotland,A Level or Equivalent,60-70%,2,120,Y
492979,BBB,2014J,0,87.0,4.0,-9.0,10.0,19.0,21.75,1.0,1.0,1.0,1.0,-1.0,F,0-35,East Anglian Region,A Level or Equivalent,60-70%,0,60,N
493443,BBB,2014J,0,228.0,9.0,-8.0,19.0,27.0,25.333333333333332,1.0,1.0,1.0,1.0,0.0,F,35-55,London Region,No Formal quals,50-60%,1,60,N
493460,BBB,2014J,0,466.0,13.0,-9.0,17.0,26.0,35.84615384615385,1.0,100.0,100.0,0.0,-2.0,F,0-35,West Midlands Region,Lower Than A Level,90-100%,0,60,N
493609,BBB,2014J,1,43.0,2.0,0.0,19.0,19.0,21.5,1.0,100.0,100.0,0.0,0.0,F,0-35,Ireland,Lower Than A Level,20-30%,0,60,N
493763,BBB,2014J,1,47.0,5.0,1.0,19.0,18.0,9.4,1.0,1.0,1.0,1.0,0.0,F,0-35,South Region,A Level or Equivalent,50-60%,1,60,N
494212,BBB,2014J,1,81.0,6.0,-8.0,18.0,26.0,13.5,1.0,1.0,1.0,1.0,-1.0,F,35-55,West Midlands Region,Lower Than A Level,80-90%,0,60,N
495239,BBB,2014J,0,76.0,3.0,1.0,16.0,15.0,25.333333333333332,1.0,1.0,1.0,1.0,-3.0,F,0-35,Yorkshire Region,Lower Than A Level,70-80%,0,60,N
495489,BBB,2014J,0,60.0,6.0,-9.0,19.0,28.0,10.0,1.0,100.0,100.0,0.0,-2.0,F,35-55,Ireland,Lower Than A Level,0-10%,1,60,N
495522,BBB,2014J,1,98.0,11.0,-9.0,18.0,27.0,8.909090909090908,1.0,100.0,100.0,0.0,-1.0,F,0-35,London Region,A Level or Equivalent,10-20,0,120,N
495786,BBB,2014J,0,11.0,1.0,-4.0,-4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,M,0-35,Scotland,HE Qualification,0-10%,1,60,Y
496381,BBB,2014J,0,125.0,6.0,-9.0,19.0,28.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,M,0-35,North Region,A Level or Equivalent,40-50%,0,60,N
497074,BBB,2014J,0,217.0,9.0,-9.0,19.0,28.0,24.11111111111111,1.0,100.0,100.0,0.0,-2.0,F,35-55,East Midlands Region,Lower Than A Level,10-20,0,60,N
497084,BBB,2014J,0,275.0,14.0,-9.0,19.0,28.0,19.642857142857142,1.0,100.0,100.0,0.0,-16.0,M,0-35,South East Region,Lower Than A Level,70-80%,0,60,Y
498841,BBB,2014J,0,2.0,1.0,11.0,11.0,0.0,2.0,1.0,100.0,100.0,0.0,0.0,F,0-35,East Midlands Region,A Level or Equivalent,70-80%,1,180,N
499790,BBB,2014J,0,57.0,4.0,5.0,18.0,13.0,14.25,1.0,100.0,100.0,0.0,-1.0,F,35-55,London Region,A Level or Equivalent,20-30%,0,60,Y
499819,BBB,2014J,0,199.0,10.0,-9.0,20.0,29.0,19.9,1.0,100.0,100.0,0.0,-2.0,F,0-35,Yorkshire Region,A Level or Equivalent,10-20,0,60,N
500502,BBB,2014J,0,116.0,7.0,-9.0,17.0,26.0,16.571428571428573,1.0,100.0,100.0,0.0,-2.0,F,0-35,East Anglian Region,Lower Than A Level,60-70%,0,60,N
502767,BBB,2014J,0,209.0,10.0,-6.0,19.0,25.0,20.9,1.0,100.0,100.0,0.0,0.0,F,35-55,South East Region,A Level or Equivalent,20-30%,0,60,N
504597,BBB,2014J,0,464.0,9.0,-6.0,17.0,23.0,51.55555555555556,1.0,1.0,1.0,1.0,-10.0,M,55<=,South Region,Lower Than A Level,70-80%,0,60,N
505595,BBB,2014J,1,171.0,9.0,-7.0,15.0,22.0,19.0,1.0,1.0,1.0,1.0,-11.0,F,0-35,London Region,Lower Than A Level,10-20,3,60,Y
505871,BBB,2014J,0,78.0,5.0,-9.0,17.0,26.0,15.6,1.0,1.0,1.0,1.0,-9.0,F,0-35,South West Region,A Level or Equivalent,0-10%,1,60,N
505878,BBB,2014J,0,54.0,4.0,2.0,20.0,18.0,13.5,1.0,100.0,100.0,0.0,-2.0,F,0-35,East Midlands Region,A Level or Equivalent,50-60%,0,60,N
506020,BBB,2014J,0,30.0,3.0,15.0,17.0,2.0,10.0,1.0,100.0,100.0,0.0,-3.0,F,0-35,Scotland,HE Qualification,60-70%,2,60,N
506219,BBB,2014J,0,235.0,8.0,-5.0,20.0,25.0,29.375,1.0,100.0,100.0,0.0,-6.0,F,35-55,West Midlands Region,A Level or Equivalent,40-50%,0,120,N
507014,BBB,2014J,0,63.0,6.0,-7.0,18.0,25.0,10.5,1.0,100.0,100.0,0.0,-7.0,F,0-35,East Anglian Region,A Level or Equivalent,80-90%,0,60,N
507149,BBB,2014J,0,170.0,8.0,5.0,15.0,10.0,21.25,1.0,100.0,100.0,0.0,-4.0,F,35-55,Yorkshire Region,HE Qualification,70-80%,0,60,N
507386,BBB,2014J,0,192.0,8.0,-5.0,16.0,21.0,24.0,1.0,1.0,1.0,1.0,-9.0,F,35-55,Yorkshire Region,Lower Than A Level,50-60%,0,60,N
507783,BBB,2014J,0,98.0,11.0,1.0,18.0,17.0,8.909090909090908,1.0,100.0,100.0,0.0,-1.0,F,0-35,Wales,HE Qualification,40-50%,0,60,N
509466,BBB,2014J,0,36.0,4.0,-8.0,19.0,27.0,9.0,1.0,100.0,100.0,0.0,0.0,F,0-35,Ireland,HE Qualification,0-10%,1,60,N
509578,BBB,2014J,0,342.0,20.0,-9.0,20.0,29.0,17.1,1.0,1.0,1.0,1.0,0.0,F,0-35,West Midlands Region,A Level or Equivalent,20-30%,0,60,N
509935,BBB,2014J,0,109.0,5.0,-9.0,15.0,24.0,21.8,1.0,100.0,100.0,0.0,-18.0,F,0-35,Yorkshire Region,Lower Than A Level,40-50%,1,60,N
510068,BBB,2014J,0,49.0,3.0,9.0,16.0,7.0,16.333333333333332,1.0,100.0,100.0,0.0,0.0,F,0-35,Scotland,HE Qualification,0-10%,1,120,N
510471,BBB,2014J,0,140.0,8.0,-6.0,20.0,26.0,17.5,1.0,100.0,100.0,0.0,-17.0,F,35-55,South Region,Lower Than A Level,90-100%,0,60,N
511001,BBB,2014J,0,557.0,20.0,-9.0,20.0,29.0,27.85,1.0,100.0,100.0,0.0,-4.0,F,0-35,East Anglian Region,A Level or Equivalent,0-10%,0,180,Y
511295,BBB,2014J,0,36.0,3.0,17.0,19.0,2.0,12.0,1.0,100.0,100.0,0.0,0.0,F,35-55,Scotland,HE Qualification,0-10%,0,60,N
511807,BBB,2014J,0,296.0,15.0,-9.0,20.0,29.0,19.733333333333334,1.0,1.0,1.0,1.0,-2.0,F,35-55,East Midlands Region,Lower Than A Level,10-20,0,60,N
512411,BBB,2014J,0,148.0,7.0,-6.0,15.0,21.0,21.142857142857142,1.0,90.0,90.0,0.0,-1.0,F,0-35,Wales,A Level or Equivalent,20-30%,0,60,N
512722,BBB,2014J,0,146.0,15.0,-9.0,15.0,24.0,9.733333333333333,1.0,1.0,1.0,1.0,-12.0,F,0-35,West Midlands Region,Lower Than A Level,10-20,1,60,N
513250,BBB,2014J,0,411.0,18.0,-9.0,20.0,29.0,22.833333333333332,1.0,100.0,100.0,0.0,-3.0,F,35-55,Scotland,HE Qualification,80-90%,0,60,N
513751,BBB,2014J,0,106.0,12.0,-9.0,19.0,28.0,8.833333333333334,1.0,1.0,1.0,1.0,-2.0,F,35-55,North Western Region,HE Qualification,20-30%,0,60,Y
515329,BBB,2014J,0,31.0,4.0,-5.0,10.0,15.0,7.75,1.0,1.0,1.0,1.0,-9.0,F,0-35,South Region,A Level or Equivalent,50-60%,0,120,Y
515349,BBB,2014J,0,137.0,4.0,-5.0,18.0,23.0,34.25,1.0,100.0,100.0,0.0,-1.0,F,35-55,Yorkshire Region,HE Qualification,40-50%,0,120,N
516434,BBB,2014J,0,41.0,4.0,-9.0,16.0,25.0,10.25,1.0,100.0,100.0,0.0,-4.0,F,35-55,East Anglian Region,A Level or Equivalent,90-100%,0,60,N
516588,BBB,2014J,0,21.0,2.0,3.0,17.0,14.0,10.5,1.0,100.0,100.0,0.0,-2.0,F,0-35,Yorkshire Region,A Level or Equivalent,50-60%,0,60,N
518389,BBB,2014J,0,74.0,9.0,-3.0,19.0,22.0,8.222222222222221,1.0,100.0,100.0,0.0,0.0,M,35-55,Scotland,HE Qualification,90-100%,4,180,Y
520024,BBB,2014J,0,58.0,5.0,-7.0,20.0,27.0,11.6,1.0,1.0,1.0,1.0,-2.0,F,0-35,Yorkshire Region,A Level or Equivalent,10-20,1,60,N
520076,BBB,2014J,0,293.0,7.0,2.0,18.0,16.0,41.857142857142854,1.0,100.0,100.0,0.0,0.0,F,0-35,West Midlands Region,Lower Than A Level,0-10%,0,120,N
520972,BBB,2014J,0,165.0,9.0,-9.0,16.0,25.0,18.333333333333332,1.0,100.0,100.0,0.0,-8.0,F,0-35,Scotland,HE Qualification,60-70%,1,60,N
521081,BBB,2014J,0,345.0,14.0,-9.0,20.0,29.0,24.642857142857142,1.0,100.0,100.0,0.0,-5.0,F,0-35,Yorkshire Region,Lower Than A Level,10-20,1,60,Y
521164,BBB,2014J,0,3.0,1.0,17.0,17.0,0.0,3.0,1.0,1.0,1.0,1.0,-2.0,F,0-35,South West Region,Lower Than A Level,50-60%,0,60,Y
522189,BBB,2014J,0,408.0,13.0,-9.0,15.0,24.0,31.384615384615383,1.0,1.0,1.0,1.0,-1.0,F,0-35,Wales,Lower Than A Level,30-40%,3,60,N
522381,BBB,2014J,0,40.0,7.0,-9.0,17.0,26.0,5.714285714285714,1.0,1.0,1.0,1.0,-2.0,F,35-55,Scotland,Lower Than A Level,30-40%,0,60,N
522478,BBB,2014J,0,204.0,11.0,-9.0,15.0,24.0,18.545454545454547,1.0,1.0,1.0,1.0,-15.0,F,35-55,East Midlands Region,Lower Than A Level,10-20,0,210,Y
522784,BBB,2014J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0-35,Wales,Lower Than A Level,0-10%,0,120,N
523132,BBB,2014J,0,9.0,1.0,18.0,18.0,0.0,9.0,1.0,100.0,100.0,0.0,-1.0,F,0-35,East Anglian Region,A Level or Equivalent,90-100%,1,60,N
523831,BBB,2014J,1,663.0,9.0,-9.0,18.0,27.0,73.66666666666667,1.0,100.0,100.0,0.0,-1.0,F,0-35,West Midlands Region,A Level or Equivalent,70-80%,0,60,N
523905,BBB,2014J,0,121.0,18.0,-9.0,19.0,28.0,6.722222222222222,1.0,1.0,1.0,1.0,-15.0,F,35-55,South Region,Lower Than A Level,70-80%,0,120,N
524043,BBB,2014J,0,41.0,5.0,-9.0,18.0,27.0,8.2,1.0,100.0,100.0,0.0,-1.0,F,0-35,West Midlands Region,A Level or Equivalent,30-40%,0,60,N
527102,BBB,2014J,0,81.0,10.0,-9.0,16.0,25.0,8.1,1.0,100.0,100.0,0.0,-3.0,F,0-35,East Anglian Region,A Level or Equivalent,80-90%,0,120,N
527742,BBB,2014J,0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,100.0,100.0,0.0,-3.0,F,0-35,North Western Region,Lower Than A Level,80-90%,0,60,N
528432,BBB,2014J,0,115.0,9.0,-9.0,11.0,20.0,12.777777777777779,1.0,100.0,100.0,0.0,-16.0,F,0-35,North Western Region,A Level or Equivalent,10-20,0,60,N
528702,BBB,2014J,0,254.0,14.0,-9.0,20.0,29.0,18.142857142857142,1.0,1.0,1.0,1.0,-1.0,F,0-35,Wales,Lower Than A Level,20-30%,1,60,N
530021,BBB,2014J,1,103.0,6.0,-5.0,18.0,23.0,17.166666666666668,1.0,100.0,100.0,0.0,-9.0,F,0-35,London Region,A Level or Equivalent,40-50%,1,60,N
530772,BBB,2014J,0,938.0,27.0,-9.0,20.0,29.0,34.74074074074074,1.0,100.0,100.0,0.0,-18.0,F,35-55,Wales,A Level or Equivalent,20-30%,0,60,N
530941,BBB,2014J,0,136.0,6.0,-4.0,17.0,21.0,22.666666666666668,1.0,100.0,100.0,0.0,-2.0,F,0-35,East Anglian Region,Lower Than A Level,20-30%,0,60,N
531450,BBB,2014J,0,383.0,24.0,-9.0,20.0,29.0,15.958333333333334,1.0,80.0,80.0,0.0,-1.0,F,35-55,Wales,Lower Than A Level,30-40%,0,60,N
531753,BBB,2014J,0,33.0,3.0,-9.0,4.0,13.0,11.0,1.0,100.0,100.0,0.0,-15.0,M,35-55,Scotland,Lower Than A Level,50-60%,1,60,N
531865,BBB,2014J,0,100.0,9.0,-9.0,17.0,26.0,11.11111111111111,1.0,1.0,1.0,1.0,-2.0,M,35-55,Scotland,HE Qualification,10-20,0,60,N
532779,BBB,2014J,0,132.0,6.0,-9.0,18.0,27.0,22.0,1.0,1.0,1.0,1.0,-5.0,F,35-55,East Anglian Region,A Level or Equivalent,10-20,0,60,N
533209,BBB,2014J,0,134.0,8.0,-5.0,20.0,25.0,16.75,1.0,100.0,100.0,0.0,-2.0,F,35-55,Wales,HE Qualification,40-50%,0,60,N
534428,BBB,2014J,0,27.0,5.0,-6.0,19.0,25.0,5.4,1.0,1.0,1.0,1.0,-22.0,F,0-35,North Region,Lower Than A Level,20-30%,1,120,N
534715,BBB,2014J,0,74.0,5.0,-9.0,18.0,27.0,14.8,1.0,100.0,100.0,0.0,0.0,M,35-55,North Western Region,A Level or Equivalent,0-10%,0,120,N
534884,BBB,2014J,1,79.0,11.0,-1.0,20.0,21.0,7.181818181818182,1.0,100.0,100.0,0.0,-6.0,F,0-35,Wales,Lower Than A Level,10-20,0,60,N
535963,BBB,2014J,0,293.0,13.0,-9.0,20.0,29.0,22.53846153846154,1.0,1.0,1.0,1.0,-2.0,F,35-55,Yorkshire Region,HE Qualification,70-80%,0,60,N
536767,BBB,2014J,0,19.0,2.0,-3.0,18.0,21.0,9.5,1.0,100.0,100.0,0.0,-1.0,F,0-35,Wales,Lower Than A Level,60-70%,0,60,Y
537194,BBB,2014J,0,352.0,14.0,-9.0,19.0,28.0,25.142857142857142,1.0,100.0,100.0,0.0,-7.0,F,35-55,North Western Region,A Level or Equivalent,0-10%,0,60,N
537221,BBB,2014J,1,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0-35,South West Region,A Level or Equivalent,0-10%,3,120,N
537640,BBB,2014J,0,179.0,12.0,-8.0,20.0,28.0,14.916666666666666,1.0,1.0,1.0,1.0,-1.0,F,0-35,South Region,Lower Than A Level,50-60%,0,60,Y
539635,BBB,2014J,0,250.0,7.0,-9.0,18.0,27.0,35.714285714285715,1.0,100.0,100.0,0.0,-7.0,F,35-55,South East Region,HE Qualification,80-90%,0,120,N
541171,BBB,2014J,0,89.0,5.0,-5.0,18.0,23.0,17.8,1.0,1.0,1.0,1.0,-1.0,F,0-35,Wales,A Level or Equivalent,60-70%,2,60,N
541315,BBB,2014J,0,75.0,5.0,2.0,16.0,14.0,15.0,1.0,1.0,1.0,1.0,-3.0,F,0-35,East Midlands Region,Lower Than A Level,10-20,0,120,N
541476,BBB,2014J,0,735.0,23.0,-9.0,19.0,28.0,31.956521739130434,1.0,1.0,1.0,1.0,-10.0,F,35-55,Wales,A Level or Equivalent,10-20,0,60,N
542164,BBB,2014J,0,55.0,3.0,1.0,8.0,7.0,18.333333333333332,1.0,100.0,100.0,0.0,-9.0,F,0-35,Scotland,HE Qualification,0-10%,0,60,N
543439,BBB,2014J,0,194.0,11.0,-9.0,20.0,29.0,17.636363636363637,1.0,1.0,1.0,1.0,-16.0,F,0-35,South Region,A Level or Equivalent,80-90%,0,60,N
545964,BBB,2014J,0,105.0,8.0,-8.0,10.0,18.0,13.125,1.0,100.0,100.0,0.0,-9.0,F,0-35,South West Region,A Level or Equivalent,20-30%,0,120,N
546250,BBB,2014J,0,6.0,3.0,-6.0,20.0,26.0,2.0,1.0,100.0,100.0,0.0,-2.0,F,0-35,North Western Region,HE Qualification,0-10%,0,60,Y
547408,BBB,2014J,0,98.0,4.0,2.0,20.0,18.0,24.5,1.0,1.0,1.0,1.0,-6.0,F,0-35,Scotland,A Level or Equivalent,20-30%,0,120,N
547788,BBB,2014J,0,186.0,11.0,-9.0,19.0,28.0,16.90909090909091,1.0,100.0,100.0,0.0,-2.0,F,0-35,Scotland,HE Qualification,70-80%,0,60,N
549288,BBB,2014J,1,54.0,8.0,-6.0,15.0,21.0,6.75,1.0,100.0,100.0,0.0,0.0,F,0-35,East Anglian Region,A Level or Equivalent,90-100%,0,120,N
549775,BBB,2014J,0,100.0,6.0,-3.0,17.0,20.0,16.666666666666668,1.0,1.0,1.0,1.0,-8.0,F,0-35,London Region,Lower Than A Level,30-40%,0,180,N
550081,BBB,2014J,0,224.0,20.0,-9.0,20.0,29.0,11.2,1.0,100.0,100.0,0.0,-1.0,M,35-55,South West Region,Lower Than A Level,20-30%,0,60,N
550245,BBB,2014J,0,45.0,8.0,-6.0,17.0,23.0,5.625,1.0,100.0,100.0,0.0,-2.0,F,0-35,South Region,Lower Than A Level,70-80%,0,60,N
